"","Site","Q","DateTimeAK"
"13332","MOOS",479.487733026095,2015-05-21 20:30:00
"13333","MOOS",477.331968854094,2015-05-21 20:45:00
"13334","MOOS",475.866008455692,2015-05-21 21:00:00
"13335","MOOS",478.628388389491,2015-05-21 21:15:00
"13336","MOOS",474.213901500794,2015-05-21 21:30:00
"13337","MOOS",475.849655100485,2015-05-21 21:45:00
"13338","MOOS",474.385643574461,2015-05-21 22:00:00
"13339","MOOS",474.347044149707,2015-05-21 22:15:00
"13340","MOOS",471.978734175371,2015-05-21 22:30:00
"13341","MOOS",471.793481544181,2015-05-21 22:45:00
"13342","MOOS",469.120922972269,2015-05-21 23:00:00
"13343","MOOS",469.530586945516,2015-05-21 23:15:00
"13344","MOOS",468.527583709047,2015-05-21 23:30:00
"13345","MOOS",468.904252615789,2015-05-21 23:45:00
"13346","MOOS",465.63864724683,2015-05-22 00:00:00
"13347","MOOS",470.91367516314,2015-05-22 00:15:00
"13348","MOOS",470.831322341572,2015-05-22 00:30:00
"13349","MOOS",469.089773637554,2015-05-22 00:45:00
"13350","MOOS",468.926740674661,2015-05-22 01:00:00
"13351","MOOS",469.875583722431,2015-05-22 01:15:00
"13352","MOOS",467.154253509122,2015-05-22 01:30:00
"13353","MOOS",463.319180059646,2015-05-22 01:45:00
"13354","MOOS",462.465309214682,2015-05-22 02:00:00
"13355","MOOS",463.37989461656,2015-05-22 02:15:00
"13356","MOOS",464.380346171165,2015-05-22 02:30:00
"13357","MOOS",461.392740638393,2015-05-22 02:45:00
"13358","MOOS",460.478549791019,2015-05-22 03:00:00
"13359","MOOS",458.512711548396,2015-05-22 03:15:00
"13360","MOOS",459.416761857387,2015-05-22 03:30:00
"13361","MOOS",458.606448088374,2015-05-22 03:45:00
"13362","MOOS",459.350571330737,2015-05-22 04:00:00
"13363","MOOS",462.409387160922,2015-05-22 04:15:00
"13364","MOOS",460.605437776293,2015-05-22 04:30:00
"13365","MOOS",457.864369997282,2015-05-22 04:45:00
"13366","MOOS",456.461108157673,2015-05-22 05:00:00
"13367","MOOS",455.169247115729,2015-05-22 05:15:00
"13368","MOOS",455.021715696313,2015-05-22 05:30:00
"13369","MOOS",454.879255722835,2015-05-22 05:45:00
"13370","MOOS",453.014989891036,2015-05-22 06:00:00
"13371","MOOS",452.783008537461,2015-05-22 06:15:00
"13372","MOOS",451.921824962651,2015-05-22 06:30:00
"13373","MOOS",449.500099592882,2015-05-22 06:45:00
"13374","MOOS",449.318041639755,2015-05-22 07:00:00
"13375","MOOS",449.275371776164,2015-05-22 07:15:00
"13376","MOOS",449.190247302038,2015-05-22 07:30:00
"13377","MOOS",448.627668435379,2015-05-22 07:45:00
"13378","MOOS",446.912620509748,2015-05-22 08:00:00
"13379","MOOS",445.249539940727,2015-05-22 08:15:00
"13380","MOOS",442.778430771112,2015-05-22 08:30:00
"13381","MOOS",442.955041722555,2015-05-22 08:45:00
"13382","MOOS",441.77752686085,2015-05-22 09:00:00
"13383","MOOS",442.032628936947,2015-05-22 09:15:00
"13384","MOOS",437.111180085205,2015-05-22 09:30:00
"13385","MOOS",448.835861077445,2015-05-22 09:45:00
"13386","MOOS",460.42456442909,2015-05-22 10:00:00
"13387","MOOS",457.784846547438,2015-05-22 10:15:00
"13388","MOOS",453.108533005702,2015-05-22 10:30:00
"13389","MOOS",452.505183219096,2015-05-22 10:45:00
"13390","MOOS",453.147126396008,2015-05-22 11:00:00
"13391","MOOS",453.627003393413,2015-05-22 11:15:00
"13392","MOOS",455.3054493966,2015-05-22 11:30:00
"13393","MOOS",458.815377997358,2015-05-22 11:45:00
"13394","MOOS",458.103663021102,2015-05-22 12:00:00
"13395","MOOS",461.033128902482,2015-05-22 12:15:00
"13396","MOOS",460.26376108883,2015-05-22 12:30:00
"13397","MOOS",459.544684230876,2015-05-22 12:45:00
"13398","MOOS",461.617104151554,2015-05-22 13:00:00
"13399","MOOS",468.409371800683,2015-05-22 13:15:00
"13400","MOOS",463.077122948076,2015-05-22 13:30:00
"13401","MOOS",468.424734687396,2015-05-22 13:45:00
"13402","MOOS",466.647408434936,2015-05-22 14:00:00
"13403","MOOS",467.590350958427,2015-05-22 14:15:00
"13404","MOOS",472.372304200014,2015-05-22 14:30:00
"13405","MOOS",471.616602611478,2015-05-22 14:45:00
"13406","MOOS",473.452217310963,2015-05-22 15:00:00
"13407","MOOS",469.369794491096,2015-05-22 15:15:00
"13408","MOOS",470.578335965324,2015-05-22 15:30:00
"13409","MOOS",469.83450853168,2015-05-22 15:45:00
"13410","MOOS",471.615469450971,2015-05-22 16:00:00
"13411","MOOS",475.718216097313,2015-05-22 16:15:00
"13412","MOOS",477.752332068456,2015-05-22 16:30:00
"13413","MOOS",476.177216508183,2015-05-22 16:45:00
"13414","MOOS",469.014406021272,2015-05-22 17:00:00
"13415","MOOS",473.904696815805,2015-05-22 17:15:00
"13416","MOOS",479.559865630703,2015-05-22 17:30:00
"13417","MOOS",476.460414553635,2015-05-22 17:45:00
"13418","MOOS",481.283688145544,2015-05-22 18:00:00
"13419","MOOS",479.873226840943,2015-05-22 18:15:00
"13420","MOOS",479.778448116176,2015-05-22 18:30:00
"13421","MOOS",481.03527893096,2015-05-22 18:45:00
"13422","MOOS",482.228157609227,2015-05-22 19:00:00
"13423","MOOS",485.66313599141,2015-05-22 19:15:00
"13424","MOOS",488.697515813887,2015-05-22 19:30:00
"13425","MOOS",488.854769403355,2015-05-22 19:45:00
"13426","MOOS",490.905530547542,2015-05-22 20:00:00
"13427","MOOS",488.258352950129,2015-05-22 20:15:00
"13428","MOOS",485.844762824484,2015-05-22 20:30:00
"13429","MOOS",481.830578147597,2015-05-22 20:45:00
"13430","MOOS",477.838625403756,2015-05-22 21:00:00
"13431","MOOS",479.973256752046,2015-05-22 21:15:00
"13432","MOOS",479.028128713236,2015-05-22 21:30:00
"13433","MOOS",478.501570411315,2015-05-22 21:45:00
"13434","MOOS",479.055038419704,2015-05-22 22:00:00
"13435","MOOS",475.987813612923,2015-05-22 22:15:00
"13436","MOOS",472.11490166365,2015-05-22 22:30:00
"13437","MOOS",472.862940423235,2015-05-22 22:45:00
"13438","MOOS",471.707128367946,2015-05-22 23:00:00
"13439","MOOS",471.242343747851,2015-05-22 23:15:00
"13440","MOOS",470.210282713523,2015-05-22 23:30:00
"13441","MOOS",467.863594083786,2015-05-22 23:45:00
"13442","MOOS",466.700383066252,2015-05-23 00:00:00
"13443","MOOS",466.704236019091,2015-05-23 00:15:00
"13444","MOOS",469.192070158916,2015-05-23 00:30:00
"13445","MOOS",470.832786027781,2015-05-23 00:45:00
"13446","MOOS",468.949269728826,2015-05-23 01:00:00
"13447","MOOS",469.636712680201,2015-05-23 01:15:00
"13448","MOOS",470.118249147945,2015-05-23 01:30:00
"13449","MOOS",473.657980688453,2015-05-23 01:45:00
"13450","MOOS",474.183625145688,2015-05-23 02:00:00
"13451","MOOS",471.195305437665,2015-05-23 02:15:00
"13452","MOOS",471.937272064694,2015-05-23 02:30:00
"13453","MOOS",471.292767921795,2015-05-23 02:45:00
"13454","MOOS",470.375422974078,2015-05-23 03:00:00
"13455","MOOS",464.702468141706,2015-05-23 03:15:00
"13456","MOOS",463.760093944483,2015-05-23 03:30:00
"13457","MOOS",462.372816299573,2015-05-23 03:45:00
"13458","MOOS",459.686297835645,2015-05-23 04:00:00
"13459","MOOS",460.183469967693,2015-05-23 04:15:00
"13460","MOOS",460.048050787357,2015-05-23 04:30:00
"13461","MOOS",460.415785088701,2015-05-23 04:45:00
"13462","MOOS",460.601676871139,2015-05-23 05:00:00
"13463","MOOS",458.370950637123,2015-05-23 05:15:00
"13464","MOOS",457.532225848746,2015-05-23 05:30:00
"13465","MOOS",456.8586507289,2015-05-23 05:45:00
"13466","MOOS",454.624277379758,2015-05-23 06:00:00
"13467","MOOS",452.928038895599,2015-05-23 06:15:00
"13468","MOOS",456.240986864709,2015-05-23 06:30:00
"13469","MOOS",453.522931408092,2015-05-23 06:45:00
"13470","MOOS",452.135111570831,2015-05-23 07:00:00
"13471","MOOS",452.198967176866,2015-05-23 07:15:00
"13472","MOOS",451.833274245711,2015-05-23 07:30:00
"13473","MOOS",453.207563659974,2015-05-23 07:45:00
"13474","MOOS",453.392119692926,2015-05-23 08:00:00
"13475","MOOS",452.204720735007,2015-05-23 08:15:00
"13476","MOOS",454.345841187968,2015-05-23 08:30:00
"13477","MOOS",452.836509772105,2015-05-23 08:45:00
"13478","MOOS",453.019720907869,2015-05-23 09:00:00
"13479","MOOS",450.230175165213,2015-05-23 09:15:00
"13480","MOOS",453.695548219497,2015-05-23 09:30:00
"13481","MOOS",452.70128845921,2015-05-23 09:45:00
"13482","MOOS",452.549006959423,2015-05-23 10:00:00
"13483","MOOS",451.308340089838,2015-05-23 10:15:00
"13484","MOOS",451.560934553637,2015-05-23 10:30:00
"13485","MOOS",451.264471659237,2015-05-23 10:45:00
"13486","MOOS",453.754371793409,2015-05-23 11:00:00
"13487","MOOS",452.127959248456,2015-05-23 11:15:00
"13488","MOOS",451.551172553566,2015-05-23 11:30:00
"13489","MOOS",455.828257310563,2015-05-23 11:45:00
"13490","MOOS",457.821946780377,2015-05-23 12:00:00
"13491","MOOS",455.00088883668,2015-05-23 12:15:00
"13492","MOOS",455.09203946514,2015-05-23 12:30:00
"13493","MOOS",454.738753062769,2015-05-23 12:45:00
"13494","MOOS",454.262745687947,2015-05-23 13:00:00
"13495","MOOS",455.536954669777,2015-05-23 13:15:00
"13496","MOOS",456.632899649408,2015-05-23 13:30:00
"13497","MOOS",454.650794250232,2015-05-23 13:45:00
"13498","MOOS",453.11877280157,2015-05-23 14:00:00
"13499","MOOS",455.980069572836,2015-05-23 14:15:00
"13500","MOOS",457.761723999871,2015-05-23 14:30:00
"13501","MOOS",458.27779691474,2015-05-23 14:45:00
"13502","MOOS",459.482511147911,2015-05-23 15:00:00
"13503","MOOS",462.299170057133,2015-05-23 15:15:00
"13504","MOOS",462.570374308267,2015-05-23 15:30:00
"13505","MOOS",462.337805999396,2015-05-23 15:45:00
"13506","MOOS",462.731733505577,2015-05-23 16:00:00
"13507","MOOS",460.814737057581,2015-05-23 16:15:00
"13508","MOOS",460.902448976034,2015-05-23 16:30:00
"13509","MOOS",463.581584533016,2015-05-23 16:45:00
"13510","MOOS",464.066175744323,2015-05-23 17:00:00
"13511","MOOS",463.605338530441,2015-05-23 17:15:00
"13512","MOOS",468.352510364449,2015-05-23 17:30:00
"13513","MOOS",468.397437092792,2015-05-23 17:45:00
"13514","MOOS",466.68290168683,2015-05-23 18:00:00
"13515","MOOS",468.010519472682,2015-05-23 18:15:00
"13516","MOOS",468.434626365951,2015-05-23 18:30:00
"13517","MOOS",468.338590174557,2015-05-23 18:45:00
"13518","MOOS",470.023009248857,2015-05-23 19:00:00
"13519","MOOS",469.503025959142,2015-05-23 19:15:00
"13520","MOOS",471.510239690221,2015-05-23 19:30:00
"13521","MOOS",477.823608997057,2015-05-23 19:45:00
"13522","MOOS",479.253661026265,2015-05-23 20:00:00
"13523","MOOS",474.925874212031,2015-05-23 20:15:00
"13524","MOOS",477.861327203669,2015-05-23 20:30:00
"13525","MOOS",476.827615284739,2015-05-23 20:45:00
"13526","MOOS",474.465394790716,2015-05-23 21:00:00
"13527","MOOS",474.28673625785,2015-05-23 21:15:00
"13528","MOOS",474.523509881988,2015-05-23 21:30:00
"13529","MOOS",472.964444093202,2015-05-23 21:45:00
"13530","MOOS",471.442989515251,2015-05-23 22:00:00
"13531","MOOS",467.01086505152,2015-05-23 22:15:00
"13532","MOOS",463.95359079037,2015-05-23 22:30:00
"13533","MOOS",461.314434329614,2015-05-23 22:45:00
"13534","MOOS",464.52211627957,2015-05-23 23:00:00
"13535","MOOS",462.159467782587,2015-05-23 23:15:00
"13536","MOOS",460.323027182336,2015-05-23 23:30:00
"13537","MOOS",461.279508525124,2015-05-23 23:45:00
"13538","MOOS",463.33683869486,2015-05-24 00:00:00
"13539","MOOS",464.746658173964,2015-05-24 00:15:00
"13540","MOOS",467.106489603161,2015-05-24 00:30:00
"13541","MOOS",465.264773814349,2015-05-24 00:45:00
"13542","MOOS",466.29048278684,2015-05-24 01:00:00
"13543","MOOS",464.163160045604,2015-05-24 01:15:00
"13544","MOOS",464.843717807849,2015-05-24 01:30:00
"13545","MOOS",461.693375616119,2015-05-24 01:45:00
"13546","MOOS",459.69852771783,2015-05-24 02:00:00
"13547","MOOS",456.583343419845,2015-05-24 02:15:00
"13548","MOOS",455.276492603995,2015-05-24 02:30:00
"13549","MOOS",448.866371759089,2015-05-24 02:45:00
"13550","MOOS",447.293734180801,2015-05-24 03:00:00
"13551","MOOS",449.297818778582,2015-05-24 03:15:00
"13552","MOOS",446.397790629742,2015-05-24 03:30:00
"13553","MOOS",445.267125096093,2015-05-24 03:45:00
"13554","MOOS",447.503111092712,2015-05-24 04:00:00
"13555","MOOS",446.424755427639,2015-05-24 04:15:00
"13556","MOOS",447.595198794122,2015-05-24 04:30:00
"13557","MOOS",447.644026038549,2015-05-24 04:45:00
"13558","MOOS",450.020466380314,2015-05-24 05:00:00
"13559","MOOS",449.664744006319,2015-05-24 05:15:00
"13560","MOOS",447.761401888271,2015-05-24 05:30:00
"13561","MOOS",444.329725624524,2015-05-24 05:45:00
"13562","MOOS",444.444117986655,2015-05-24 06:00:00
"13563","MOOS",440.895675868406,2015-05-24 06:15:00
"13564","MOOS",442.272309441217,2015-05-24 06:30:00
"13565","MOOS",439.503215017942,2015-05-24 06:45:00
"13566","MOOS",438.607815244027,2015-05-24 07:00:00
"13567","MOOS",440.606190579396,2015-05-24 07:15:00
"13568","MOOS",440.230579722332,2015-05-24 07:30:00
"13569","MOOS",442.259749009901,2015-05-24 07:45:00
"13570","MOOS",443.712463209377,2015-05-24 08:00:00
"13571","MOOS",442.179880451798,2015-05-24 08:15:00
"13572","MOOS",442.312972916646,2015-05-24 08:30:00
"13573","MOOS",444.146742893258,2015-05-24 08:45:00
"13574","MOOS",441.286121457457,2015-05-24 09:00:00
"13575","MOOS",443.392650847956,2015-05-24 09:15:00
"13576","MOOS",439.256277894434,2015-05-24 09:30:00
"13577","MOOS",438.376841948859,2015-05-24 09:45:00
"13578","MOOS",438.740424243347,2015-05-24 10:00:00
"13579","MOOS",435.854246764565,2015-05-24 10:15:00
"13580","MOOS",436.323767549571,2015-05-24 10:30:00
"13581","MOOS",434.687704718251,2015-05-24 10:45:00
"13582","MOOS",435.207610761954,2015-05-24 11:00:00
"13583","MOOS",436.937599131211,2015-05-24 11:15:00
"13584","MOOS",437.493921925975,2015-05-24 11:30:00
"13585","MOOS",435.869632558313,2015-05-24 11:45:00
"13586","MOOS",433.692037269823,2015-05-24 12:00:00
"13587","MOOS",435.403545332863,2015-05-24 12:15:00
"13588","MOOS",437.966009048724,2015-05-24 12:30:00
"13589","MOOS",439.012223912709,2015-05-24 12:45:00
"13590","MOOS",440.210251079757,2015-05-24 13:00:00
"13591","MOOS",439.123398495389,2015-05-24 13:15:00
"13592","MOOS",439.109192640331,2015-05-24 13:30:00
"13593","MOOS",438.521311720744,2015-05-24 13:45:00
"13594","MOOS",437.138691900623,2015-05-24 14:00:00
"13595","MOOS",439.178007532401,2015-05-24 14:15:00
"13596","MOOS",440.476576990376,2015-05-24 14:30:00
"13597","MOOS",441.780579570304,2015-05-24 14:45:00
"13598","MOOS",441.062583834606,2015-05-24 15:00:00
"13599","MOOS",440.658061090688,2015-05-24 15:15:00
"13600","MOOS",439.494845441517,2015-05-24 15:30:00
"13601","MOOS",439.847097963434,2015-05-24 15:45:00
"13602","MOOS",439.186938885483,2015-05-24 16:00:00
"13603","MOOS",444.565643450408,2015-05-24 16:15:00
"13604","MOOS",443.15765281353,2015-05-24 16:30:00
"13605","MOOS",444.142685638355,2015-05-24 16:45:00
"13606","MOOS",444.764842544228,2015-05-24 17:00:00
"13607","MOOS",445.554835825598,2015-05-24 17:15:00
"13608","MOOS",442.95303064647,2015-05-24 17:30:00
"13609","MOOS",444.273853368717,2015-05-24 17:45:00
"13610","MOOS",446.724177838706,2015-05-24 18:00:00
"13611","MOOS",444.932338496094,2015-05-24 18:15:00
"13612","MOOS",445.814372602926,2015-05-24 18:30:00
"13613","MOOS",443.658241822311,2015-05-24 18:45:00
"13614","MOOS",445.280460154989,2015-05-24 19:00:00
"13615","MOOS",444.6700020442,2015-05-24 19:15:00
"13616","MOOS",446.823466798365,2015-05-24 19:30:00
"13617","MOOS",447.921612227623,2015-05-24 19:45:00
"13618","MOOS",447.900156887733,2015-05-24 20:00:00
"13619","MOOS",445.432652012874,2015-05-24 20:15:00
"13620","MOOS",445.268744843221,2015-05-24 20:30:00
"13621","MOOS",443.353057098986,2015-05-24 20:45:00
"13622","MOOS",444.939712049843,2015-05-24 21:00:00
"13623","MOOS",445.779795957184,2015-05-24 21:15:00
"13624","MOOS",445.554222401884,2015-05-24 21:30:00
"13625","MOOS",443.625673643147,2015-05-24 21:45:00
"13626","MOOS",442.872146684022,2015-05-24 22:00:00
"13627","MOOS",443.392298009437,2015-05-24 22:15:00
"13628","MOOS",445.534079833859,2015-05-24 22:30:00
"13629","MOOS",443.647624235356,2015-05-24 22:45:00
"13630","MOOS",441.345560108799,2015-05-24 23:00:00
"13631","MOOS",440.679562452188,2015-05-24 23:15:00
"13632","MOOS",441.630805018656,2015-05-24 23:30:00
"13633","MOOS",442.676226295053,2015-05-24 23:45:00
"13634","MOOS",441.455957585778,2015-05-25 00:00:00
"13635","MOOS",440.853343030416,2015-05-25 00:15:00
"13636","MOOS",442.515216197247,2015-05-25 00:30:00
"13637","MOOS",438.667886113492,2015-05-25 00:45:00
"13638","MOOS",435.841446688906,2015-05-25 01:00:00
"13639","MOOS",435.697862084324,2015-05-25 01:15:00
"13640","MOOS",434.421160155193,2015-05-25 01:30:00
"13641","MOOS",434.227514580318,2015-05-25 01:45:00
"13642","MOOS",434.187229743432,2015-05-25 02:00:00
"13643","MOOS",432.40770122668,2015-05-25 02:15:00
"13644","MOOS",432.931896452423,2015-05-25 02:30:00
"13645","MOOS",432.885012645567,2015-05-25 02:45:00
"13646","MOOS",432.209193881962,2015-05-25 03:00:00
"13647","MOOS",430.948678083177,2015-05-25 03:15:00
"13648","MOOS",430.39046608011,2015-05-25 03:30:00
"13649","MOOS",428.850094588835,2015-05-25 03:45:00
"13650","MOOS",427.558734979162,2015-05-25 04:00:00
"13651","MOOS",427.535175387968,2015-05-25 04:15:00
"13652","MOOS",429.195419329316,2015-05-25 04:30:00
"13653","MOOS",431.169544038069,2015-05-25 04:45:00
"13654","MOOS",432.628866827559,2015-05-25 05:00:00
"13655","MOOS",431.540239700188,2015-05-25 05:15:00
"13656","MOOS",430.083026217786,2015-05-25 05:30:00
"13657","MOOS",429.9777879428,2015-05-25 05:45:00
"13658","MOOS",429.979130140243,2015-05-25 06:00:00
"13659","MOOS",429.823263317362,2015-05-25 06:15:00
"13660","MOOS",427.30911214935,2015-05-25 06:30:00
"13661","MOOS",427.913681227437,2015-05-25 06:45:00
"13662","MOOS",427.206136336362,2015-05-25 07:00:00
"13663","MOOS",428.685324014901,2015-05-25 07:15:00
"13664","MOOS",425.904301837851,2015-05-25 07:30:00
"13665","MOOS",425.225611905393,2015-05-25 07:45:00
"13666","MOOS",425.160462862802,2015-05-25 08:00:00
"13667","MOOS",426.092031960814,2015-05-25 08:15:00
"13668","MOOS",425.859795802116,2015-05-25 08:30:00
"13669","MOOS",424.62963982582,2015-05-25 08:45:00
"13670","MOOS",425.012342402149,2015-05-25 09:00:00
"13671","MOOS",424.830882849968,2015-05-25 09:15:00
"13672","MOOS",426.810883804206,2015-05-25 09:30:00
"13673","MOOS",427.200075521108,2015-05-25 09:45:00
"13674","MOOS",426.001960850321,2015-05-25 10:00:00
"13675","MOOS",427.04394993802,2015-05-25 10:15:00
"13676","MOOS",431.609803622902,2015-05-25 10:30:00
"13677","MOOS",429.247440515494,2015-05-25 10:45:00
"13678","MOOS",430.298928408407,2015-05-25 11:00:00
"13679","MOOS",428.734917311658,2015-05-25 11:15:00
"13680","MOOS",428.344265876513,2015-05-25 11:30:00
"13681","MOOS",430.374957750846,2015-05-25 11:45:00
"13682","MOOS",431.61818763121,2015-05-25 12:00:00
"13683","MOOS",432.319070171348,2015-05-25 12:15:00
"13684","MOOS",431.553446984837,2015-05-25 12:30:00
"13685","MOOS",431.6999322633,2015-05-25 12:45:00
"13686","MOOS",431.694440808594,2015-05-25 13:00:00
"13687","MOOS",431.135417746503,2015-05-25 13:15:00
"13688","MOOS",432.659638321986,2015-05-25 13:30:00
"13689","MOOS",433.98798087729,2015-05-25 13:45:00
"13690","MOOS",436.376853561687,2015-05-25 14:00:00
"13691","MOOS",436.322917735507,2015-05-25 14:15:00
"13692","MOOS",436.345008425741,2015-05-25 14:30:00
"13693","MOOS",438.65409814148,2015-05-25 14:45:00
"13694","MOOS",441.446356044639,2015-05-25 15:00:00
"13695","MOOS",441.666458913175,2015-05-25 15:15:00
"13696","MOOS",442.460118567222,2015-05-25 15:30:00
"13697","MOOS",441.465508032176,2015-05-25 15:45:00
"13698","MOOS",442.262004121302,2015-05-25 16:00:00
"13699","MOOS",442.389569765985,2015-05-25 16:15:00
"13700","MOOS",442.256248798957,2015-05-25 16:30:00
"13701","MOOS",443.652847650266,2015-05-25 16:45:00
"13702","MOOS",444.230508217242,2015-05-25 17:00:00
"13703","MOOS",444.896279557438,2015-05-25 17:15:00
"13704","MOOS",443.831397006115,2015-05-25 17:30:00
"13705","MOOS",442.771906289778,2015-05-25 17:45:00
"13706","MOOS",441.564556372238,2015-05-25 18:00:00
"13707","MOOS",440.211049554101,2015-05-25 18:15:00
"13708","MOOS",443.952386177667,2015-05-25 18:30:00
"13709","MOOS",447.046433911767,2015-05-25 18:45:00
"13710","MOOS",444.18176376889,2015-05-25 19:00:00
"13711","MOOS",444.170715960207,2015-05-25 19:15:00
"13712","MOOS",444.746015387193,2015-05-25 19:30:00
"13713","MOOS",444.323194509818,2015-05-25 19:45:00
"13714","MOOS",444.258671913249,2015-05-25 20:00:00
"13715","MOOS",442.993227591182,2015-05-25 20:15:00
"13716","MOOS",444.644197595521,2015-05-25 20:30:00
"13717","MOOS",444.550408509448,2015-05-25 20:45:00
"13718","MOOS",445.058789708623,2015-05-25 21:00:00
"13719","MOOS",446.760381867715,2015-05-25 21:15:00
"13720","MOOS",445.586346416842,2015-05-25 21:30:00
"13721","MOOS",445.598087983816,2015-05-25 21:45:00
"13722","MOOS",446.709224676819,2015-05-25 22:00:00
"13723","MOOS",446.909234666015,2015-05-25 22:15:00
"13724","MOOS",447.790680840445,2015-05-25 22:30:00
"13725","MOOS",450.399072546334,2015-05-25 22:45:00
"13726","MOOS",450.74148722752,2015-05-25 23:00:00
"13727","MOOS",452.871752198119,2015-05-25 23:15:00
"13728","MOOS",451.568382240577,2015-05-25 23:30:00
"13729","MOOS",449.189073172121,2015-05-25 23:45:00
"13730","MOOS",449.060355755754,2015-05-26 00:00:00
"13731","MOOS",448.31618538028,2015-05-26 00:15:00
"13732","MOOS",447.554454457468,2015-05-26 00:30:00
"13733","MOOS",448.50363049817,2015-05-26 00:45:00
"13734","MOOS",449.42692684862,2015-05-26 01:00:00
"13735","MOOS",450.321172868719,2015-05-26 01:15:00
"13736","MOOS",450.64888437931,2015-05-26 01:30:00
"13737","MOOS",449.195255533203,2015-05-26 01:45:00
"13738","MOOS",450.951298359861,2015-05-26 02:00:00
"13739","MOOS",450.948247012959,2015-05-26 02:15:00
"13740","MOOS",449.7613972833,2015-05-26 02:30:00
"13741","MOOS",447.401330692147,2015-05-26 02:45:00
"13742","MOOS",444.508326069217,2015-05-26 03:00:00
"13743","MOOS",446.896105955968,2015-05-26 03:15:00
"13744","MOOS",445.95291598533,2015-05-26 03:30:00
"13745","MOOS",448.060901426219,2015-05-26 03:45:00
"13746","MOOS",445.226057236097,2015-05-26 04:00:00
"13747","MOOS",444.477402358154,2015-05-26 04:15:00
"13748","MOOS",442.797476922,2015-05-26 04:30:00
"13749","MOOS",441.917762597912,2015-05-26 04:45:00
"13750","MOOS",442.229416240354,2015-05-26 05:00:00
"13751","MOOS",443.324680874493,2015-05-26 05:15:00
"13752","MOOS",443.432745282378,2015-05-26 05:30:00
"13753","MOOS",443.177399670256,2015-05-26 05:45:00
"13754","MOOS",442.497644295235,2015-05-26 06:00:00
"13755","MOOS",442.654564853309,2015-05-26 06:15:00
"13756","MOOS",439.860692876349,2015-05-26 06:30:00
"13757","MOOS",438.548273924873,2015-05-26 06:45:00
"13758","MOOS",438.802096026192,2015-05-26 07:00:00
"13759","MOOS",438.24007425037,2015-05-26 07:15:00
"13760","MOOS",438.244700601276,2015-05-26 07:30:00
"13761","MOOS",438.672811053982,2015-05-26 07:45:00
"13762","MOOS",441.079818713677,2015-05-26 08:00:00
"13763","MOOS",439.564826449644,2015-05-26 08:15:00
"13764","MOOS",435.778809100356,2015-05-26 08:30:00
"13765","MOOS",436.38966509558,2015-05-26 08:45:00
"13766","MOOS",437.0371398505,2015-05-26 09:00:00
"13767","MOOS",438.280541850412,2015-05-26 09:15:00
"13768","MOOS",437.319421963163,2015-05-26 09:30:00
"13769","MOOS",437.458949994893,2015-05-26 09:45:00
"13770","MOOS",438.049400969289,2015-05-26 10:00:00
"13771","MOOS",437.082914261469,2015-05-26 10:15:00
"13772","MOOS",438.971719600794,2015-05-26 10:30:00
"13773","MOOS",437.537654489212,2015-05-26 10:45:00
"13774","MOOS",440.007927388896,2015-05-26 11:00:00
"13775","MOOS",439.863752550234,2015-05-26 11:15:00
"13776","MOOS",438.8846782548,2015-05-26 11:30:00
"13777","MOOS",435.993276663727,2015-05-26 11:45:00
"13778","MOOS",435.468508011236,2015-05-26 12:00:00
"13779","MOOS",438.394262460176,2015-05-26 12:15:00
"13780","MOOS",434.88157766915,2015-05-26 12:30:00
"13781","MOOS",437.831756501567,2015-05-26 12:45:00
"13782","MOOS",437.85673137673,2015-05-26 13:00:00
"13783","MOOS",437.061019229052,2015-05-26 13:15:00
"13784","MOOS",439.356830201053,2015-05-26 13:30:00
"13785","MOOS",436.344336070782,2015-05-26 13:45:00
"13786","MOOS",438.657489567892,2015-05-26 14:00:00
"13787","MOOS",438.3187368418,2015-05-26 14:15:00
"13788","MOOS",439.626491343538,2015-05-26 14:30:00
"13789","MOOS",439.897705101592,2015-05-26 14:45:00
"13790","MOOS",441.85990752572,2015-05-26 15:00:00
"13791","MOOS",440.957410570973,2015-05-26 15:15:00
"13792","MOOS",441.865251878897,2015-05-26 15:30:00
"13793","MOOS",441.979559567239,2015-05-26 15:45:00
"13794","MOOS",442.416639793017,2015-05-26 16:00:00
"13795","MOOS",444.447225690871,2015-05-26 16:15:00
"13796","MOOS",441.038536733836,2015-05-26 16:30:00
"13797","MOOS",444.64929082,2015-05-26 16:45:00
"13798","MOOS",445.369939130821,2015-05-26 17:00:00
"13799","MOOS",443.151126815238,2015-05-26 17:15:00
"13800","MOOS",443.218295211319,2015-05-26 17:30:00
"13801","MOOS",445.040714843892,2015-05-26 17:45:00
"13802","MOOS",446.260935640687,2015-05-26 18:00:00
"13803","MOOS",444.516949918142,2015-05-26 18:15:00
"13804","MOOS",446.27483320578,2015-05-26 18:30:00
"13805","MOOS",452.564536439728,2015-05-26 18:45:00
"13806","MOOS",465.521706743097,2015-05-26 19:00:00
"13807","MOOS",464.347737842528,2015-05-26 19:15:00
"13808","MOOS",459.802564548367,2015-05-26 19:30:00
"13809","MOOS",457.79050702587,2015-05-26 19:45:00
"13810","MOOS",462.990092463524,2015-05-26 20:00:00
"13811","MOOS",459.067313507229,2015-05-26 20:15:00
"13812","MOOS",454.673114927055,2015-05-26 20:30:00
"13813","MOOS",455.561731631098,2015-05-26 20:45:00
